BLOCKID10,POP10
170438415014028,13
170438413182005,277
170438415014022,11
170438413161012,184
170438413272000,146
170438413272015,23
170438413272005,84
170438413272016,45
170438413272017,41
170438413273016,80
170438413273006,43
170438413162004,131
170438413262013,102
170438413131003,52
170438465071039,0
170438413141028,33
170438402011055,44
170438402011054,34
170438402011063,22
170438402011042,37
170438402021014,48
170438402013017,7
170438407041006,203
170438465044000,858
170438403043010,280
170438403043007,79
170438403043009,107
170438403042006,10
170438422002000,77
170438422003003,45
170438422002008,63
170438422002010,72
170438421004005,80
170438427061000,0
170438421002008,67
170438421002016,106
170438417062003,110
170438427081006,149
170438427062001,12
170438427061017,60
170438427081003,122
170438445022012,0
170438450001008,0
170438450002001,0
170438465214004,2
170438463131001,0
170438465141013,81
170438455051001,0
170438455051000,82
170438454022012,0
170438454022010,83
170438455082009,0
170438458082044,0
170438463081013,0
170438458074004,0
170438458074011,234
170438458021016,18
170438458071008,14
170438413145006,21
170438409071002,94
170438409071000,233
170438413262044,13
170438413222009,0
170438413221021,28
170438413261036,0
170438415013003,44
170438415014002,86
170438402023014,105
170438402024026,39
170438403041016,6
170438409083001,598
170438409083006,58
170438417053010,26
170438409081068,2
170438409081066,0
170438417053017,149
170438417053021,0
170438417061015,0
170438417053026,0
170438417053007,44
170438417053041,9
170438420003027,48
170438420001045,0
170438427082014,0
170438427081001,131
170438427092026,79
170438417062000,55
170438417062014,233
170438427091000,62
170438427093000,20
170438427063030,44
170438427063031,54
170438413152005,0
170438413122057,0
170438413122001,69
170438413182028,0
170438402011034,0
170438401014003,72
170438401014001,72
170438460023032,0
170438458052031,0
170438458052032,0
170438459021048,0
170438458082042,0
170438458031040,8
170438458031063,0
170438455081019,15
170438458075013,42
170438458071038,0
170438458031010,0
170438458032003,680
170438455053035,51
170438415014123,26
170438414013008,5
170438414013005,26
170438414013016,88
170438414013003,8
170438415042033,49
170438415014125,21
170438414013035,444
170438414014009,10
170438413073015,45
170438413261080,11
170438414012004,121
170438465172012,152
170438414012014,42
170438420001054,80
170438466041016,52
170438466041014,49
170438466041023,0
170438402011040,106
170438402013033,64
170438402013022,52
170438402021006,56
170438402013026,81
170438402021001,74
170438401034009,18
170438401014060,76
170438401023007,74
170438401021021,0
170438401021018,66
170438401042000,253
170438463053009,4
170438443014007,5
170438444022011,76
170438458073010,0
170438458073017,0
170438462091002,11
170438463122039,54
170438459012054,0
170438446012085,0
170438462072004,4
170438462091000,2
170438465214011,50
170438464122006,83
170438464123015,190
170438415011025,217
170438415013026,39
170438415013010,27
170438415013025,66
170438415031004,81
170438415041016,147
170438415041012,103
170438415041001,2
170438415041014,59
170438414011014,11
170438414011011,23
170438413182025,0
170438413182000,218
170438413202005,0
170438413221002,138
170438413201001,44
170438402024006,84
170438465071020,0
170438403031002,70
170438466042001,92
170438467021061,28
170438467021064,0
170438420001052,42
170438421001009,64
170438416052037,0
170438401043007,53
170438401042004,63
170438401044001,635
170438466032000,69
170438401045005,84
170438401041045,25
170438401041041,16
170438401041039,9
170438401032018,31
170438401032022,161
170438465192006,0
170438462033006,21
170438443073015,97
170438431002003,0
170438459021073,0
170438464081021,91
170438458031224,20
170438447011014,35
170438413221016,79
170438413221015,82
170438413201009,29
170438413201011,252
170438413222017,88
170438413222021,22
170438413253010,69
170438411142013,25
170438412092004,79
170438465093013,290
170438411121026,31
170438411031016,370
170438411122029,49
170438411122028,135
170438411142045,38
170438412091032,0
170438412091031,0
170438412091057,0
170438413074002,96
170438465093001,101
170438416051014,12
170438416051012,225
170438416041101,0
170438416041063,17
170438415012000,204
170438416052004,0
170438416052067,23
170438415032009,94
170438415031013,100
170438415032020,128
170438415031014,87
170438415031017,65
170438400002075,0
170438401012015,130
170438401032023,64
170438401012021,87
170438407041001,56
170438401013024,47
170438401032024,107
170438401032012,76
170438401032000,64
170438460042006,0
170438401031009,53
170438447011029,0
170438445023004,21
170438450001016,44
170438465042020,0
170438465042021,0
170438465042044,0
170438430001011,0
170438444022019,19
170438413074025,112
170438413261000,0
170438413241011,0
170438412063017,70
170438414033001,52
170438414041004,45
170438412063024,62
170438417043001,389
170438418023021,2
170438418023004,52
170438412053001,89
170438412053006,65
170438414011015,26
170438414041010,31
170438416061008,533
170438416033012,0
170438416042012,1
170438416033043,18
170438416042001,21
170438416033045,109
170438414031025,92
170438413231008,297
170438414011037,89
170438467021073,0
170438401034058,11
170438466032009,164
170438413082003,333
170438466031002,484
170438467021004,116
170438466031003,0
170438467013005,69
170438467013007,129
170438401041037,0
170438438001012,484
170438446022012,0
170438461053009,330
170438449011005,95
170438451002006,133
170438454022005,133
170438452002026,0
170438455021009,48
170438412103007,0
170438412062003,134
170438412062016,65
170438412081033,51
170438412103002,73
170438412062002,72
170438417041003,0
170438418021020,139
170438417042034,37
170438417042031,91
170438417042016,43
170438418013027,35
170438465042029,0
170438416031025,0
170438465041003,12
170438416072012,14
170438416071014,279
170438416071021,61
170438416031100,0
170438467011011,30
170438467011022,62
170438467011017,75
170438467013009,72
170438467013002,76
170438467023000,298
170438467011027,12
170438413152003,35
170438467022006,0
170438467023007,64
170438467022011,0
170438467022056,11
170438467022002,0
170438463141021,119
170438411033014,24
170438407051015,0
170438467011040,0
170438407041027,58
170438467011038,0
170438467022012,0
170438411132000,136
170438467022035,0
170438406003030,0
170438465153001,423
170438465182012,127
170438464044018,37
170438428003001,140
170438458023023,18
170438458022013,177
170438458023009,3
170438455082001,129
170438411021013,67
170438411023004,0
170438411021005,135
170438411031011,148
170438411122001,13
170438411042013,97
170438411044035,18
170438411043012,9
170438411044059,0
170438411032023,151
170438412091000,0
170438409112004,0
170438416031094,0
170438416073022,54
170438416073056,53
170438416073020,41
170438414032001,13
170438414031000,44
170438414031017,42
170438414031026,32
170438426031023,0
170438426044003,77
170438406003008,140
170438400002078,0
170438400001004,89
170438400001018,102
170438401031000,89
170438400001015,52
170438408023014,0
170438408022002,87
170438400002069,0
170438400002007,0
170438400002050,0
170438401033045,7
170438408024024,35
170438408024002,62
170438408025002,219
170438408022007,154
170438458031142,0
170438447014009,150
170438457042039,0
170438456022037,55
170438462082022,0
170438411043028,45
170438411044009,28
170438410022001,121
170438410042019,34
170438411044025,12
170438410042015,30
170438410042038,53
170438411131002,79
170438410031033,49
170438410022000,68
170438410041027,31
170438410021036,66
170438411131008,88
170438411112012,15
170438411112014,17
170438411112005,18
170438426042005,33
170438416062004,26
170438426042008,8
170438426042009,0
170438426042007,25
170438426012020,24
170438426012001,62
170438426033019,0
170438426051012,63
170438426032002,72
170438426032016,125
170438426051015,0
170438463153016,451
170438407042010,0
170438407031011,133
170438408025004,98
170438408013015,58
170438408021016,64
170438408011010,0
170438416041043,0
170438407032009,242
170438408011003,0
170438464051006,275
170438464051001,217
170438462092010,61
170438463112013,424
170438463141004,18
170438463071009,298
170438465171012,188
170438446023018,75
170438465141007,0
170438464101019,199
170438465212013,108
170438452001000,44
170438443012006,76
170438443071003,97
170438463081009,0
170438459012041,0
170438461022043,0
170438459012037,16
170438460023001,0
170438412042004,125
170438411102002,346
170438411091010,39
170438411132016,662
170438409042029,122
170438411102005,67
170438411112021,56
170438411112025,32
170438411101007,103
170438411101006,0
170438411103007,90
170438411093001,66
170438411092007,333
170438412041011,107
170438426051019,46
170438426032014,74
170438418013040,0
170438425002010,3
170438426053005,98
170438426051005,51
170438426053002,41
170438426051001,88
170438425001037,0
170438426042025,29
170438426053009,29
170438413083018,0
170438426013007,67
170438407032010,60
170438411142046,34
170438407051039,0
170438407051033,53
170438406003028,23
170438406003027,105
170438407052007,42
170438407062017,19
170438407052017,47
170438407052010,0
170438407062007,69
170438407062014,55
170438406002004,121
170438406001001,4
170438407062019,35
170438406001003,457
170438407061038,15
170438443014006,8
170438464051002,220
170438464052092,84
170438464051003,157
170438464051015,45
170438460023017,0
170438460023028,0
170438463152015,0
170438463123002,23
170438461053003,296
170438443014019,157
170438446023011,2
170438442012020,12
170438443013024,182
170438412044000,192
170438412083000,301
170438412083007,0
170438417033011,0
170438417031000,191
170438418013003,5
170438418012004,0
170438418011008,8
170438412083020,28
170438412083019,0
170438426012038,0
170438419011005,9
170438412072005,167
170438412072012,135
170438426052012,0
170438426013014,37
170438426013004,126
170438416062025,32
170438416031071,57
170438426012009,30
170438425002013,26
170438425002022,37
170438418013043,27
170438425002044,0
170438418012026,38
170438425002018,36
170438425002041,0
170438418012018,32
170438419023006,70
170438419023005,0
170438425001004,20
170438407062001,60
170438407061026,51
170438407062029,57
170438407062023,65
170438407061035,54
170438463152023,0
170438416052053,0
170438460022036,1
170438449023029,0
170438463142008,24
170438460022039,161
170438456011010,0
170438450003025,52
170438450003006,52
170438459012051,0
170438463142026,0
170438444012023,43
170438411041028,0
170438444022037,18
170438455051024,0
170438460022015,8
170438461061003,0
170438461021029,0
170438412072009,51
170438412082007,64
170438409111008,77
170438409103019,16
170438409103006,84
170438409101009,51
170438409101027,3
170438409102008,58
170438409104003,308
170438409103000,107
170438409101002,68
170438417052024,336
170438417051006,28
170438425001039,88
170438425001040,38
170438425001045,39
170438425001026,7
170438419023014,16
170438424001011,7
170438418012028,31
170438418012029,28
170438419022007,34
170438419021016,49
170438424001001,0
170438419023013,1
170438424001022,39
170438413122033,0
170438460022043,11
170438413162016,65
170438411081011,137
170438411081012,242
170438413242005,157
170438426011000,123
170438410031007,63
170438458022000,0
170438458112040,0
170438463152007,0
170438461022005,0
170438463044026,0
170438459021052,0
170438458021004,0
170438455021008,75
170438465132012,61
170438428004015,0
170438428004003,35
170438440022026,100
170438438002011,1
170438441003005,62
170438439003030,61
170438441001011,76
170438440011023,45
170438440011013,53
170438442021007,48
170438436012006,102
170438443013028,81
170438442022012,29
170438437002013,140
170438442022003,41
170438442022010,61
170438443073007,261
170438443073026,13
170438443073027,27
170438443073032,0
170438459021045,186
170438458103014,47
170438458111028,6
170438459022033,135
170438458112045,305
170438458052000,27
170438458051022,32
170438458112020,40
170438458112016,0
170438459021076,0
170438459021080,0
170438459022007,0
170438459021025,213
170438465241007,75
170438458031199,11
170438465213000,108
170438434001000,75
170438434001004,54
170438434003007,118
170438434003009,62
170438434001011,52
170438435001028,31
170438435001029,23
170438435001030,0
170438434002002,41
170438465102012,0
170438465192011,0
170438465044012,58
170438463123000,0
170438465043017,16
170438465043008,5
170438465222014,0
170438465222003,181
170438465191007,128
